cibil_score,applicant_income,coapplicant_income,loan_amount,loan_tenure_months,existing_debts,credit_card_utilization,delinquent_lines_2yrs,credit_history_years,employment_status,education,home_ownership,loan_purpose,loan_status
712,434400.0,0.0,313000.0,24,92400.0,0.15,0,10.1,Self-Employed,Professional,RENT,Business,0
589,542400.0,213600.0,159000.0,36,178800.0,0.41,0,4.7,Salaried,Post Graduate,OWN,Personal,0
729,933600.0,277200.0,2978000.0,240,93600.0,0.39,0,2.3,Business,Graduate,RENT,Home,1
803,660000.0,369600.0,554000.0,36,237600.0,0.46,0,4.6,Salaried,Graduate,OWN,Personal,1
720,289200.0,403200.0,1026000.0,36,42000.0,0.16,0,3.3,Salaried,Professional,OWN,Education,0
748,439200.0,278400.0,2496000.0,240,132000.0,0.09,0,0.5,Salaried,Professional,RENT,Home,1
767,421200.0,529200.0,1018000.0,24,177600.0,0.31,0,5.5,Self-Employed,Post Graduate,MORTGAGE,Personal,0
656,564000.0,478800.0,642000.0,36,181200.0,0.06,0,4.8,Self-Employed,Graduate,RENT,Vehicle,1
641,744000.0,0.0,250000.0,84,22800.0,0.05,0,12.5,Salaried,Post Graduate,OWN,Education,1
566,740400.0,342000.0,5742000.0,240,126000.0,0.22,0,7.3,Salaried,Post Graduate,OWN,Home,0
510,222000.0,276000.0,2508000.0,240,57600.0,0.89,1,2.6,Salaried,Graduate,OWN,Home,0
542,1056000.0,0.0,872000.0,84,320400.0,0.55,4,0.5,Salaried,Undergraduate,OWN,Vehicle,0
750,675600.0,416400.0,967000.0,60,104400.0,0.17,0,5.8,Unemployed,Post Graduate,OWN,Vehicle,1
742,1260000.0,295200.0,938000.0,84,243600.0,0.52,0,0.5,Salaried,Undergraduate,OWN,Vehicle,1
816,751200.0,0.0,673000.0,48,127200.0,0.28,1,9.4,Salaried,Post Graduate,RENT,Personal,1
760,1077600.0,0.0,835000.0,60,338400.0,0.25,0,1.4,Salaried,Professional,MORTGAGE,Business,1
645,760800.0,0.0,1063000.0,12,313200.0,0.71,0,9.3,Business,Post Graduate,MORTGAGE,Personal,0
532,1233600.0,393600.0,5879000.0,180,432000.0,0.54,3,14.2,Self-Employed,Post Graduate,OWN,Home,0
766,783600.0,176400.0,1297000.0,60,92400.0,0.67,1,13.3,Business,Graduate,OWN,Personal,1
665,558000.0,0.0,536000.0,36,135600.0,0.27,0,8.3,Salaried,Post Graduate,RENT,Business,0
763,2053200.0,0.0,2591000.0,60,441600.0,0.16,1,6.2,Self-Employed,Graduate,RENT,Education,1
629,958800.0,0.0,472000.0,84,7200.0,0.45,0,3.7,Salaried,Graduate,MORTGAGE,Education,1
679,806400.0,932400.0,297000.0,48,340800.0,0.48,2,8.2,Business,Graduate,RENT,Personal,0
709,291600.0,0.0,209000.0,60,61200.0,0.49,0,13.9,Salaried,Professional,OWN,Vehicle,1
585,289200.0,0.0,282000.0,48,122400.0,0.41,0,0.5,Salaried,Graduate,OWN,Personal,0
747,691200.0,309600.0,1780000.0,36,206400.0,0.38,1,1.8,Self-Employed,Graduate,MORTGAGE,Business,0
729,637200.0,0.0,2694000.0,240,202800.0,0.27,0,5.1,Salaried,Post Graduate,OWN,Home,0
615,420000.0,0.0,1687000.0,120,80400.0,0.27,0,5.9,Salaried,Graduate,OWN,Home,0
775,636000.0,0.0,1519000.0,240,246000.0,0.43,0,15.2,Salaried,Graduate,OWN,Home,0
673,1408800.0,0.0,5773000.0,300,117600.0,0.15,0,7.0,Self-Employed,Graduate,RENT,Home,1
625,862800.0,0.0,572000.0,48,372000.0,0.55,0,7.6,Salaried,Post Graduate,RENT,Vehicle,0
791,314400.0,256800.0,1500000.0,240,87600.0,0.44,0,4.9,Salaried,Professional,MORTGAGE,Home,1
735,553200.0,270000.0,837000.0,36,82800.0,0.11,0,3.8,Self-Employed,Graduate,RENT,Vehicle,1
738,378000.0,202800.0,1543000.0,120,126000.0,0.87,0,15.2,Salaried,Graduate,RENT,Home,0
727,475200.0,247200.0,698000.0,36,159600.0,0.43,0,0.5,Salaried,Graduate,RENT,Vehicle,0
561,468000.0,0.0,628000.0,36,163200.0,0.33,0,0.5,Salaried,Post Graduate,RENT,Business,0
679,452400.0,0.0,418000.0,12,60000.0,0.26,0,15.3,Salaried,Graduate,RENT,Personal,0
567,295200.0,0.0,402000.0,24,3600.0,0.62,0,5.4,Salaried,Graduate,MORTGAGE,Personal,0
662,548400.0,685200.0,1076000.0,48,219600.0,0.51,0,10.3,Salaried,Post Graduate,RENT,Vehicle,0
699,432000.0,580800.0,5264000.0,180,154800.0,0.35,2,3.9,Business,Graduate,RENT,Home,0
654,216000.0,0.0,319000.0,36,39600.0,0.14,0,11.3,Business,Graduate,RENT,Personal,0
612,1819200.0,0.0,1127000.0,24,135600.0,0.35,0,2.8,Salaried,Graduate,RENT,Personal,1
723,1070400.0,0.0,1796000.0,180,225600.0,0.47,0,1.3,Business,Graduate,OWN,Home,1
702,478800.0,0.0,82000.0,24,66000.0,0.23,2,2.4,Salaried,Professional,RENT,Personal,1
718,594000.0,319200.0,4719000.0,240,51600.0,0.3,1,12.7,Business,Post Graduate,RENT,Home,0
742,308400.0,0.0,324000.0,24,67200.0,0.41,0,7.7,Salaried,Graduate,MORTGAGE,Business,0
726,1495200.0,510000.0,2614000.0,84,558000.0,0.16,1,1.2,Salaried,Graduate,RENT,Education,1
738,1670400.0,0.0,1841000.0,60,436800.0,0.49,0,7.6,Salaried,Graduate,OWN,Education,1
655,640800.0,328800.0,333000.0,60,140400.0,0.67,0,2.0,Business,Graduate,RENT,Personal,1
770,1033200.0,367200.0,682000.0,12,462000.0,0.09,0,8.0,Salaried,Graduate,MORTGAGE,Personal,0
687,648000.0,442800.0,229000.0,12,222000.0,0.11,0,6.7,Salaried,Professional,RENT,Personal,1
850,282000.0,0.0,217000.0,60,16800.0,0.14,0,7.1,Self-Employed,Graduate,MORTGAGE,Business,1
665,469200.0,0.0,623000.0,48,87600.0,0.38,0,5.9,Salaried,Graduate,OWN,Vehicle,0
804,632400.0,0.0,918000.0,24,132000.0,0.37,0,4.7,Salaried,Graduate,MORTGAGE,Personal,0
774,458400.0,0.0,1500000.0,180,126000.0,0.16,0,8.8,Salaried,Graduate,RENT,Home,0
754,522000.0,345600.0,982000.0,36,159600.0,0.73,1,2.8,Salaried,Graduate,MORTGAGE,Personal,0
651,559200.0,289200.0,2771000.0,240,81600.0,0.34,0,0.5,Business,Post Graduate,RENT,Home,1
688,562800.0,0.0,276000.0,24,93600.0,0.79,1,11.4,Salaried,Post Graduate,RENT,Personal,0
754,606000.0,0.0,393000.0,60,28800.0,0.59,0,13.1,Salaried,Post Graduate,RENT,Personal,1
630,328800.0,0.0,118000.0,24,13200.0,0.49,1,9.8,Self-Employed,Post Graduate,RENT,Personal,0
796,396000.0,205200.0,155000.0,36,135600.0,0.3,0,10.7,Self-Employed,Graduate,OWN,Personal,1
749,290400.0,361200.0,436000.0,48,121200.0,0.27,1,9.2,Salaried,Graduate,OWN,Vehicle,1
781,1006800.0,0.0,3246000.0,120,88800.0,0.31,0,6.8,Salaried,Graduate,OWN,Home,1
692,216000.0,0.0,143000.0,48,90000.0,0.64,0,2.8,Salaried,Post Graduate,MORTGAGE,Personal,0
547,1110000.0,398400.0,6732000.0,240,171600.0,0.09,0,1.4,Self-Employed,Professional,OWN,Home,0
727,1261200.0,462000.0,1084000.0,48,500400.0,0.46,0,12.2,Business,Graduate,OWN,Personal,1
694,498000.0,0.0,428000.0,60,6000.0,0.27,0,1.2,Salaried,Professional,OWN,Vehicle,1
761,216000.0,223200.0,551000.0,24,8400.0,0.58,1,1.4,Salaried,Post Graduate,RENT,Personal,0
724,482400.0,1219200.0,1895000.0,48,94800.0,0.61,0,2.2,Salaried,Post Graduate,RENT,Personal,1
626,567600.0,307200.0,1095000.0,24,216000.0,0.39,0,4.4,Salaried,Post Graduate,RENT,Personal,0
752,337200.0,325200.0,2526000.0,240,68400.0,0.49,0,2.2,Salaried,Professional,RENT,Home,1
726,442800.0,0.0,124000.0,12,166800.0,0.1,0,2.5,Unemployed,Graduate,MORTGAGE,Business,0
714,1364400.0,792000.0,688000.0,36,208800.0,0.68,4,11.1,Salaried,Graduate,RENT,Personal,0
765,848400.0,0.0,990000.0,48,50400.0,0.56,1,4.2,Business,Post Graduate,MORTGAGE,Personal,1
676,354000.0,0.0,440000.0,36,147600.0,0.46,0,12.9,Business,Graduate,RENT,Personal,0
669,244800.0,0.0,1500000.0,240,8400.0,0.47,2,9.0,Self-Employed,Undergraduate,RENT,Home,0
754,492000.0,0.0,147000.0,36,156000.0,0.35,0,7.9,Salaried,Graduate,OWN,Personal,1
576,523200.0,0.0,279000.0,36,207600.0,0.34,0,6.1,Salaried,Post Graduate,OWN,Personal,0
747,772800.0,0.0,200000.0,120,42000.0,0.3,2,5.2,Salaried,Graduate,OWN,Education,1
711,438000.0,218400.0,354000.0,36,102000.0,0.18,1,11.0,Salaried,Graduate,RENT,Personal,1
789,778800.0,172800.0,925000.0,48,18000.0,0.26,0,0.5,Self-Employed,Graduate,RENT,Vehicle,1
824,1705200.0,0.0,398000.0,36,351600.0,0.34,0,14.5,Salaried,Professional,RENT,Personal,1
758,921600.0,0.0,934000.0,24,326400.0,0.7,0,6.7,Business,Post Graduate,RENT,Personal,0
684,572400.0,252000.0,866000.0,84,78000.0,0.7,0,13.7,Salaried,Graduate,RENT,Education,1
660,531600.0,0.0,467000.0,48,55200.0,0.1,0,9.8,Self-Employed,Graduate,MORTGAGE,Vehicle,1
694,483600.0,441600.0,1199000.0,24,55200.0,0.43,0,1.5,Self-Employed,Graduate,RENT,Personal,0
555,1125600.0,0.0,691000.0,48,400800.0,0.53,3,3.8,Salaried,Graduate,RENT,Personal,0
777,416400.0,538800.0,3415000.0,240,182400.0,0.28,1,9.4,Salaried,Graduate,OWN,Home,0
726,603600.0,0.0,655000.0,48,62400.0,0.21,0,7.9,Salaried,Professional,RENT,Personal,1
661,604800.0,286800.0,583000.0,36,19200.0,0.65,0,6.4,Salaried,Post Graduate,OWN,Business,1
671,446400.0,404400.0,4081000.0,300,25200.0,0.61,1,1.0,Salaried,Professional,RENT,Home,0
766,276000.0,387600.0,1206000.0,12,78000.0,0.23,1,10.0,Business,Graduate,OWN,Business,0
809,702000.0,268800.0,1500000.0,300,213600.0,0.48,0,0.8,Salaried,Graduate,RENT,Home,1
571,568800.0,0.0,2740000.0,240,115200.0,0.44,0,8.9,Unemployed,Post Graduate,RENT,Home,0
665,774000.0,250800.0,220000.0,24,27600.0,0.57,0,8.5,Self-Employed,Graduate,MORTGAGE,Personal,1
815,439200.0,0.0,434000.0,84,183600.0,0.59,1,0.5,Business,Graduate,RENT,Education,0
567,1150800.0,301200.0,345000.0,36,481200.0,0.22,0,10.8,Salaried,Post Graduate,MORTGAGE,Personal,1
725,363600.0,0.0,300000.0,48,64800.0,0.44,0,8.6,Unemployed,Graduate,MORTGAGE,Vehicle,0
748,1508400.0,110400.0,7396000.0,180,556800.0,0.42,0,8.4,Salaried,Professional,MORTGAGE,Home,0
678,224400.0,223200.0,1654000.0,180,91200.0,0.05,0,7.8,Salaried,Professional,MORTGAGE,Home,0
733,747600.0,0.0,3238000.0,180,170400.0,0.11,2,0.5,Self-Employed,Graduate,OWN,Home,0
797,764400.0,0.0,484000.0,36,206400.0,0.33,0,4.3,Salaried,Graduate,MORTGAGE,Vehicle,1
536,379200.0,0.0,456000.0,48,124800.0,0.28,0,9.9,Business,Post Graduate,OWN,Personal,0
681,742800.0,123600.0,1500000.0,120,297600.0,0.58,0,7.9,Business,Graduate,MORTGAGE,Home,0
720,1189200.0,0.0,3359000.0,240,48000.0,0.27,0,10.2,Salaried,Post Graduate,OWN,Home,1
648,216000.0,181200.0,259000.0,24,4800.0,0.13,0,0.5,Self-Employed,Professional,MORTGAGE,Personal,0
709,775200.0,322800.0,1501000.0,240,235200.0,0.16,0,1.4,Self-Employed,Graduate,MORTGAGE,Home,1
794,216000.0,1197600.0,2706000.0,24,4800.0,0.05,0,18.7,Business,Post Graduate,RENT,Business,0
795,345600.0,448800.0,855000.0,24,16800.0,0.12,0,5.4,Salaried,Post Graduate,MORTGAGE,Business,1
642,1441200.0,0.0,1416000.0,24,273600.0,0.34,1,8.2,Business,Graduate,OWN,Personal,0
668,427200.0,314400.0,416000.0,60,34800.0,0.5,0,9.0,Salaried,Graduate,OWN,Business,1
475,308400.0,705600.0,1483000.0,24,124800.0,0.37,0,7.1,Business,Undergraduate,OWN,Business,0
819,528000.0,1005600.0,475000.0,36,79200.0,0.57,0,7.1,Business,Graduate,OWN,Personal,1
661,1834800.0,0.0,9887000.0,180,476400.0,0.22,0,7.2,Salaried,Post Graduate,OWN,Home,0
664,216000.0,272400.0,200000.0,36,1200.0,0.57,0,7.9,Salaried,Graduate,RENT,Education,1
759,330000.0,0.0,1500000.0,240,76800.0,0.2,0,2.3,Salaried,Graduate,MORTGAGE,Home,0
754,1340400.0,306000.0,4521000.0,180,488400.0,0.47,0,8.9,Business,Graduate,RENT,Home,1
544,1634400.0,372000.0,1818000.0,48,712800.0,0.69,0,9.4,Salaried,Graduate,RENT,Vehicle,0
686,555600.0,985200.0,353000.0,48,169200.0,0.59,0,6.3,Self-Employed,Post Graduate,RENT,Personal,1
783,297600.0,187200.0,177000.0,36,27600.0,0.68,2,2.1,Self-Employed,Post Graduate,RENT,Personal,0
719,1862400.0,0.0,2791000.0,84,304800.0,0.45,0,0.5,Self-Employed,Post Graduate,OWN,Education,1
763,1413600.0,144000.0,296000.0,60,99600.0,0.69,0,7.3,Salaried,Graduate,RENT,Personal,1
525,854400.0,288000.0,982000.0,36,129600.0,0.72,0,2.0,Salaried,Graduate,MORTGAGE,Education,0
704,376800.0,0.0,94000.0,36,94800.0,0.29,0,9.1,Salaried,Graduate,OWN,Personal,1
727,572400.0,460800.0,2063000.0,180,126000.0,0.66,0,2.8,Self-Employed,Post Graduate,OWN,Home,1
794,538800.0,0.0,1972000.0,240,212400.0,0.53,0,1.2,Salaried,Professional,RENT,Home,0
615,705600.0,435600.0,653000.0,120,64800.0,0.27,1,8.0,Salaried,Professional,MORTGAGE,Education,1
598,1306800.0,0.0,1731000.0,24,255600.0,0.21,0,10.2,Salaried,Graduate,RENT,Business,0
728,954000.0,364800.0,2049000.0,60,271200.0,0.3,0,12.1,Self-Employed,Professional,RENT,Education,1
748,325200.0,0.0,1500000.0,240,144000.0,0.44,0,9.8,Salaried,Post Graduate,MORTGAGE,Home,0
541,1254000.0,0.0,1058000.0,60,121200.0,0.4,0,4.5,Salaried,Graduate,RENT,Personal,0
705,698400.0,0.0,2925000.0,180,261600.0,0.73,0,6.2,Self-Employed,Undergraduate,RENT,Home,0
813,858000.0,0.0,1166000.0,60,238800.0,0.36,0,0.9,Self-Employed,Graduate,MORTGAGE,Personal,0
736,1317600.0,668400.0,1081000.0,24,79200.0,0.32,0,4.8,Salaried,Graduate,RENT,Personal,1
651,319200.0,0.0,1541000.0,240,112800.0,0.25,0,10.2,Salaried,Graduate,OWN,Home,0
777,577200.0,322800.0,720000.0,36,45600.0,0.3,3,6.6,Salaried,Graduate,RENT,Personal,0
652,439200.0,433200.0,244000.0,24,138000.0,0.6,3,8.7,Salaried,Graduate,RENT,Personal,0
678,248400.0,312000.0,801000.0,36,26400.0,0.47,0,1.3,Salaried,Graduate,OWN,Personal,0
771,711600.0,535200.0,6469000.0,240,150000.0,0.34,0,0.5,Self-Employed,Post Graduate,RENT,Home,0
738,2341200.0,0.0,1513000.0,36,825600.0,0.42,0,5.4,Salaried,Graduate,MORTGAGE,Personal,1
795,216000.0,0.0,297000.0,48,61200.0,0.19,0,3.8,Salaried,Post Graduate,MORTGAGE,Personal,0
682,578400.0,0.0,1500000.0,120,193200.0,0.64,0,5.9,Salaried,Graduate,OWN,Home,0
588,836400.0,0.0,307000.0,24,302400.0,0.21,0,8.0,Salaried,Graduate,OWN,Personal,0
827,630000.0,786000.0,1576000.0,36,9600.0,0.33,0,9.3,Salaried,Post Graduate,RENT,Personal,1
721,553200.0,0.0,1500000.0,240,120000.0,0.51,1,4.3,Salaried,Graduate,MORTGAGE,Home,0
663,288000.0,501600.0,3111000.0,240,127200.0,0.24,0,8.0,Salaried,Professional,MORTGAGE,Home,0
749,668400.0,0.0,680000.0,24,238800.0,0.26,0,4.4,Unemployed,Post Graduate,OWN,Business,0
784,387600.0,306000.0,199000.0,48,63600.0,0.72,0,5.2,Self-Employed,Graduate,RENT,Personal,1
761,216000.0,0.0,200000.0,36,27600.0,0.07,3,9.1,Salaried,Graduate,RENT,Vehicle,0
679,1135200.0,0.0,1358000.0,12,360000.0,0.66,0,1.1,Salaried,Post Graduate,OWN,Personal,0
740,996000.0,334800.0,1591000.0,24,61200.0,0.65,1,10.8,Salaried,Graduate,OWN,Personal,0
797,604800.0,0.0,1800000.0,240,240000.0,0.18,0,0.5,Salaried,Graduate,RENT,Home,0
736,667200.0,973200.0,2652000.0,240,24000.0,0.47,4,7.2,Self-Employed,Post Graduate,RENT,Home,0
579,1062000.0,670800.0,6585000.0,240,267600.0,0.39,1,13.6,Business,Graduate,MORTGAGE,Home,0
720,666000.0,0.0,806000.0,36,253200.0,0.4,0,2.6,Self-Employed,Graduate,RENT,Education,0
737,967200.0,459600.0,1543000.0,84,313200.0,0.58,0,4.3,Business,Professional,OWN,Education,1
745,499200.0,0.0,686000.0,48,109200.0,0.29,2,7.0,Self-Employed,Graduate,OWN,Personal,0
706,1210800.0,712800.0,2000000.0,24,124800.0,0.69,0,2.4,Salaried,Graduate,OWN,Personal,0
648,702000.0,0.0,2765000.0,180,189600.0,0.82,1,6.1,Salaried,Graduate,OWN,Home,0
728,654000.0,514800.0,542000.0,60,284400.0,0.59,0,9.5,Salaried,Graduate,OWN,Personal,1
784,292800.0,0.0,200000.0,36,12000.0,0.25,0,5.3,Salaried,Graduate,RENT,Education,1
536,688800.0,0.0,510000.0,36,9600.0,0.26,3,0.5,Business,Post Graduate,OWN,Business,0
673,372000.0,0.0,320000.0,36,70800.0,0.55,1,8.9,Business,Graduate,OWN,Personal,0
528,414000.0,0.0,208000.0,84,110400.0,0.42,0,4.1,Salaried,Post Graduate,RENT,Education,0
725,375600.0,0.0,443000.0,48,60000.0,0.28,1,16.1,Salaried,Post Graduate,RENT,Vehicle,0
708,327600.0,384000.0,605000.0,36,105600.0,0.38,0,12.4,Salaried,Professional,MORTGAGE,Vehicle,1
691,1892400.0,130800.0,349000.0,60,445200.0,0.73,0,5.3,Self-Employed,Graduate,MORTGAGE,Personal,1
711,1222800.0,0.0,1314000.0,24,190800.0,0.41,0,8.5,Salaried,Undergraduate,RENT,Personal,0
767,1692000.0,0.0,6087000.0,240,604800.0,0.42,1,2.9,Salaried,Professional,RENT,Home,0
819,300000.0,0.0,317000.0,36,13200.0,0.25,0,10.3,Business,Graduate,RENT,Vehicle,1
566,612000.0,0.0,436000.0,24,10800.0,0.7,0,8.2,Salaried,Undergraduate,RENT,Business,0
768,289200.0,0.0,325000.0,48,7200.0,0.1,0,11.3,Salaried,Professional,MORTGAGE,Vehicle,1
822,400800.0,0.0,1500000.0,300,146400.0,0.28,0,2.1,Salaried,Graduate,MORTGAGE,Home,0
686,355200.0,588000.0,1250000.0,24,127200.0,0.33,0,5.6,Self-Employed,Undergraduate,MORTGAGE,Business,0
646,1162800.0,260400.0,2301000.0,180,434400.0,0.76,0,14.1,Salaried,Graduate,RENT,Home,0
712,472800.0,0.0,396000.0,24,60000.0,0.29,1,13.6,Salaried,Graduate,OWN,Personal,0
749,1058400.0,0.0,991000.0,60,234000.0,0.51,0,4.5,Business,Post Graduate,RENT,Vehicle,1
727,819600.0,211200.0,1176000.0,24,117600.0,0.37,2,1.3,Salaried,Graduate,MORTGAGE,Personal,0
662,2088000.0,0.0,3002000.0,24,552000.0,0.88,0,6.0,Self-Employed,Post Graduate,RENT,Business,0
707,260400.0,285600.0,1500000.0,240,99600.0,0.49,0,4.4,Salaried,Post Graduate,RENT,Home,1
674,1176000.0,592800.0,1517000.0,36,10800.0,0.31,0,8.7,Self-Employed,Professional,RENT,Personal,1
850,1105200.0,378000.0,354000.0,36,283200.0,0.53,0,8.8,Self-Employed,Post Graduate,OWN,Personal,1
667,344400.0,0.0,438000.0,60,31200.0,0.74,0,3.4,Self-Employed,Professional,OWN,Vehicle,1
820,1023600.0,212400.0,5570000.0,300,400800.0,0.26,0,3.5,Salaried,Graduate,OWN,Home,0
587,708000.0,207600.0,1614000.0,180,304800.0,0.61,0,3.5,Salaried,Graduate,MORTGAGE,Home,0
696,519600.0,226800.0,568000.0,48,193200.0,0.28,0,4.8,Salaried,Graduate,MORTGAGE,Vehicle,1
844,374400.0,381600.0,585000.0,36,6000.0,0.73,0,7.2,Salaried,Graduate,OWN,Personal,1
794,396000.0,0.0,588000.0,12,54000.0,0.1,0,5.2,Business,Graduate,OWN,Personal,0
699,1816800.0,0.0,1705000.0,36,188400.0,0.36,0,0.6,Salaried,Undergraduate,OWN,Vehicle,1
558,588000.0,112800.0,756000.0,24,218400.0,0.62,1,10.1,Unemployed,Graduate,RENT,Personal,0
678,904800.0,404400.0,469000.0,24,7200.0,0.29,0,1.1,Salaried,Post Graduate,OWN,Business,1
677,380400.0,72000.0,614000.0,36,158400.0,0.51,0,5.8,Self-Employed,Graduate,RENT,Personal,0
759,382800.0,530400.0,1913000.0,240,100800.0,0.23,0,3.3,Salaried,Undergraduate,RENT,Home,1
688,1066800.0,0.0,1345000.0,36,357600.0,0.54,0,10.8,Salaried,Graduate,OWN,Personal,0
730,279600.0,0.0,125000.0,36,57600.0,0.39,0,9.4,Self-Employed,Graduate,RENT,Personal,1
748,468000.0,0.0,627000.0,84,148800.0,0.41,0,5.1,Salaried,Post Graduate,OWN,Education,1
616,598800.0,0.0,2567000.0,120,90000.0,0.24,1,12.3,Self-Employed,Graduate,RENT,Home,0
769,625200.0,241200.0,621000.0,36,186000.0,0.47,1,11.0,Salaried,Professional,MORTGAGE,Personal,1
787,532800.0,0.0,667000.0,24,103200.0,0.21,0,1.8,Salaried,Post Graduate,MORTGAGE,Personal,0
749,730800.0,318000.0,1573000.0,24,306000.0,0.61,0,7.8,Unemployed,Professional,MORTGAGE,Personal,0
777,861600.0,567600.0,3386000.0,240,361200.0,0.37,0,5.7,Self-Employed,Undergraduate,RENT,Home,1
763,880800.0,0.0,399000.0,36,225600.0,0.33,3,4.2,Self-Employed,Undergraduate,OWN,Vehicle,0
725,342000.0,0.0,314000.0,36,118800.0,0.51,0,2.1,Salaried,Graduate,RENT,Personal,0
813,502800.0,165600.0,993000.0,24,168000.0,0.54,0,10.0,Self-Employed,Professional,OWN,Personal,0
762,1135200.0,140400.0,908000.0,60,361200.0,0.38,0,9.0,Self-Employed,Post Graduate,OWN,Vehicle,1
758,962400.0,687600.0,1128000.0,60,422400.0,0.31,1,4.8,Salaried,Undergraduate,OWN,Vehicle,1
702,276000.0,0.0,125000.0,60,109200.0,0.5,0,3.8,Salaried,Graduate,RENT,Personal,1
812,714000.0,0.0,3336000.0,300,240000.0,0.48,0,4.5,Self-Employed,Graduate,OWN,Home,0
576,216000.0,0.0,200000.0,36,7200.0,0.16,0,3.9,Business,Post Graduate,OWN,Education,0
693,603600.0,0.0,803000.0,48,96000.0,0.41,3,9.9,Self-Employed,Graduate,RENT,Vehicle,0
743,1670400.0,260400.0,1584000.0,24,258000.0,0.56,0,3.8,Self-Employed,Graduate,OWN,Personal,1
727,349200.0,333600.0,2124000.0,240,80400.0,0.67,0,7.5,Salaried,Post Graduate,RENT,Home,1
756,372000.0,0.0,166000.0,36,144000.0,0.39,0,2.7,Salaried,Post Graduate,RENT,Business,1
716,895200.0,0.0,4724000.0,180,271200.0,0.25,0,6.0,Business,Post Graduate,MORTGAGE,Home,0
672,252000.0,0.0,262000.0,48,87600.0,0.35,0,0.5,Salaried,Post Graduate,RENT,Vehicle,0
782,415200.0,487200.0,988000.0,24,7200.0,0.47,0,10.5,Self-Employed,Graduate,MORTGAGE,Personal,1
731,817200.0,0.0,215000.0,60,19200.0,0.22,1,1.9,Self-Employed,Graduate,MORTGAGE,Education,1
799,415200.0,326400.0,586000.0,60,174000.0,0.13,0,1.1,Self-Employed,Graduate,RENT,Vehicle,1
650,517200.0,0.0,125000.0,12,49200.0,0.24,0,9.9,Business,Graduate,OWN,Personal,1
772,885600.0,307200.0,1920000.0,120,316800.0,0.32,0,2.3,Self-Employed,Post Graduate,RENT,Home,1
770,741600.0,0.0,1054000.0,36,182400.0,0.17,1,7.4,Salaried,Graduate,RENT,Personal,0
707,681600.0,0.0,391000.0,60,106800.0,0.41,0,9.3,Salaried,Graduate,OWN,Education,1
740,488400.0,465600.0,860000.0,36,168000.0,0.68,0,6.4,Salaried,Undergraduate,MORTGAGE,Vehicle,1
552,721200.0,360000.0,3671000.0,240,313200.0,0.57,0,6.4,Salaried,Professional,OWN,Home,0
765,549600.0,0.0,1646000.0,120,63600.0,0.55,0,4.0,Self-Employed,Undergraduate,OWN,Home,0
748,757200.0,0.0,2706000.0,240,120000.0,0.16,0,5.7,Self-Employed,Graduate,RENT,Home,1
748,447600.0,0.0,357000.0,36,58800.0,0.16,2,11.7,Salaried,Post Graduate,OWN,Personal,1
681,531600.0,0.0,1500000.0,180,154800.0,0.27,0,3.7,Salaried,Professional,MORTGAGE,Home,0
600,340800.0,273600.0,560000.0,36,111600.0,0.36,0,4.2,Unemployed,Post Graduate,MORTGAGE,Personal,0
760,577200.0,320400.0,428000.0,48,124800.0,0.27,0,2.7,Business,Graduate,OWN,Personal,1
674,376800.0,0.0,328000.0,36,36000.0,0.25,3,14.7,Salaried,Post Graduate,MORTGAGE,Business,0
695,319200.0,0.0,455000.0,36,45600.0,0.28,1,2.9,Salaried,Graduate,RENT,Personal,0
690,678000.0,0.0,2160000.0,300,228000.0,0.57,0,5.1,Business,Graduate,OWN,Home,0
657,661200.0,0.0,349000.0,36,262800.0,0.52,0,0.5,Salaried,Professional,RENT,Business,0
739,904800.0,0.0,2416000.0,120,206400.0,0.05,0,9.2,Business,Graduate,RENT,Home,1
719,464400.0,486000.0,4830000.0,120,51600.0,0.48,0,14.7,Unemployed,Graduate,RENT,Home,0
711,736800.0,0.0,273000.0,24,220800.0,0.49,0,3.7,Salaried,Post Graduate,RENT,Personal,1
699,796800.0,352800.0,448000.0,36,229200.0,0.29,0,0.5,Salaried,Graduate,RENT,Personal,1
654,751200.0,410400.0,3928000.0,120,307200.0,0.48,0,0.5,Salaried,Post Graduate,RENT,Home,0
760,373200.0,217200.0,1500000.0,240,48000.0,0.23,3,13.4,Business,Post Graduate,OWN,Home,0
681,638400.0,726000.0,342000.0,24,235200.0,0.54,0,0.5,Salaried,Graduate,OWN,Personal,1
657,718800.0,294000.0,3700000.0,180,217200.0,0.34,0,0.5,Salaried,Graduate,OWN,Home,0
748,590400.0,339600.0,1365000.0,60,223200.0,0.36,4,13.8,Business,Graduate,RENT,Education,0
696,216000.0,0.0,50000.0,24,9600.0,0.37,0,10.6,Salaried,Graduate,RENT,Personal,1
698,642000.0,0.0,454000.0,48,238800.0,0.2,0,2.1,Salaried,Graduate,OWN,Personal,0
663,1986000.0,0.0,854000.0,36,426000.0,0.28,1,5.9,Salaried,Undergraduate,OWN,Personal,1
677,482400.0,220800.0,482000.0,48,168000.0,0.1,0,13.4,Business,Graduate,OWN,Vehicle,1
560,393600.0,316800.0,390000.0,36,43200.0,0.37,0,3.6,Unemployed,Graduate,RENT,Education,0
759,722400.0,0.0,728000.0,48,112800.0,0.31,0,9.2,Business,Graduate,OWN,Personal,1
562,698400.0,740400.0,2231000.0,24,130800.0,0.59,0,7.1,Salaried,Graduate,RENT,Business,0
